1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Label
25,3.326616,1.855865,19.105719,14.516795,0.018152,0.012931,0.0885,0.053508,3351.773926,1463.105469,6536.001953,2853.752441,1531.828491,1784.25354,119.793411,68.800514,0.298953,0.090931,1
27,0.430169,0.526485,2.858582,2.161243,0.01634,0.011384,0.083449,0.045567,3394.322021,1416.041504,6637.963379,2769.242188,1258.577881,1832.202759,109.538521,63.944237,0.717018,0.062796,1
25,0.651463,0.430804,9.068545,9.094545,0.015555,0.007884,0.0905,0.054975,3337.444336,1457.308594,6532,2854.045898,742.354553,608.466553,83.059563,49.715973,0.591003,0.102329,1
82,2.772847,2.034637,11.879733,14.566336,0.017531,0.009068,0.108803,0.053372,3793.72583,859.73584,7393.90332,1677.021729,1279.559326,1449.249146,122.614258,47.113735,0.508601,0.119164,1
52,0.576517,1.047545,6.988159,15.425847,0.020754,0.01174,0.099219,0.045966,3685.087891,1064.258179,7175.962891,2073.58667,1667.249023,1663.565796,116.350441,40.90057,0.690775,0.127182,1
28,3.300065,1.421329,8.931639,7.293045,0.013192,0.008606,0.127121,0.073109,3418.829834,1395.929688,6618.75,2704.239258,556.973267,820.529358,92.772163,47.374638,0.407517,0.03162,1
55,1.718517,2.11752,11.700834,17.764826,0.020027,0.012128,0.080795,0.04378,3674.930664,1030.988281,7256.366211,2034.487915,1592.986572,1757.096436,92.300331,34.845493,0.601836,0.131379,1
36,1.84885,0.987269,5.740472,2.681136,0.015731,0.008768,0.076389,0.044258,3517.818604,1245.023193,6963.194824,2462.792725,771.778625,931.186096,102.661064,57.108391,0.627876,0.054293,1
136,2.631579,2.369167,8.395779,8.296942,0.016615,0.009554,0.102114,0.049426,3855.114502,673.935181,7527.38916,1316.088135,1014.358337,1257.896362,127.63752,42.734436,0.622812,0.072452,1
139,1.274372,1.34911,6.501473,8.113468,0.023913,0.009325,0.093188,0.045027,3858.808594,667.373474,7573.919434,1309.783813,1849.599854,1611.388184,120.894867,46.785168,0.536973,0.163532,1
80,1.166916,1.689644,9.413863,13.814308,0.021476,0.008652,0.071914,0.046906,3748.29834,863.485291,7475.001953,1718.146973,1367.30481,1113.739746,108.952637,54.414604,0.729051,0.0923,1
40,11.269996,22.642866,6.516167,11.209484,0.018563,0.009171,0.066328,0.045624,3538.65625,1183.870605,7050.000977,2353.587891,1044.114746,854.436646,123.807228,62.955246,0.822549,0.013367,1
44,0.038081,0.193288,0.140645,0.513704,0.020095,0.00948,0.070099,0.052304,3582.83252,1135.90686,7149.998535,2265.652588,1246.418091,1037.089111,99.347717,56.604317,0.906538,0.000683,1
441,0.746247,1.167642,5.01863,10.507885,0.018006,0.011258,0.102643,0.06135,3885.817627,390.501282,7703.351562,754.575073,1244.102295,1495.544922,126.469322,45.942535,0.734769,0.137266,1
387,3.137483,2.047616,8.510193,3.828881,0.014351,0.010026,0.11443,0.054388,3621.473633,941.712585,7614.730957,810.453857,985.49707,1390.388916,138.714584,43.628761,0.438686,0.093063,-1
96,2.0993,1.147046,6.839775,3.17305,0.01569,0.010813,0.125977,0.051793,3805.116455,795.822632,7351.041016,1539.386353,1207.484253,1450.866943,128.561508,42.131561,0.42284,0.119299,1
172,2.479674,1.627956,6.833982,3.579952,0.016933,0.010675,0.134629,0.057236,3892.358887,602.24884,7495.495117,1165.100464,1374.139038,1601.46228,141.399857,34.721394,0.438649,0.113206,1
73,2.983148,1.18432,9.401813,7.365177,0.0181,0.011101,0.127868,0.061933,3778.733398,910.436279,7222.604004,1747.23938,1438.073486,1570.698364,137.164108,45.432415,0.396985,0.090716,1
60,7.791725,2.609231,17.334925,5.817869,0.014053,0.00981,0.114167,0.06476,3712.355957,993.381714,7172.916992,1925.76709,973.171021,1082.418091,117.533646,41.20496,0.352809,0.072053,1
77,1.822444,0.74838,4.821961,1.958811,0.015382,0.010667,0.117208,0.058297,3774.488525,884.793579,7290.584961,1711.446899,1155.451172,1435.352417,119.529716,39.675533,0.548886,0.079348,1
93,1.250346,0.628516,3.869089,2.050133,0.016998,0.011697,0.107829,0.053892,3803.81958,807.730164,7388.169922,1572.963501,1450.095825,1640.240356,122.641388,40.577869,0.62646,0.094853,1
100,1.297774,2.721545,5.885849,14.293797,0.01807,0.012564,0.121625,0.055898,3824.578857,782.103882,7373.751953,1511.604492,1774.929199,2317.367676,143.896271,38.597294,0.820904,0.06288,1
39,0.177165,0.191618,1.783385,2.087044,0.016677,0.012165,0.114263,0.061343,3578.796631,1210.462524,6893.59082,2333.813965,1567.652466,2307.557861,129.041458,54.412712,0.75699,0.119113,1
480,1.000497,0.617565,4.861371,4.427702,0.015994,0.011599,0.126328,0.056214,3941.210449,365.176819,7634.528809,714.213623,1333.169067,1789.856934,129.207321,33.232212,0.677845,0.13402,1
238,0.875801,2.026997,5.523042,12.588134,0.016833,0.012046,0.128637,0.053349,3915.498779,514.173462,7545.899414,996.55896,1491.964111,1796.923218,135.502487,36.845913,0.748615,0.133304,1
25,7.216832,9.573902,31.850437,24.449659,0.014644,0.011917,0.109,0.065564,3350.414795,1462.731812,6457.000488,2821.666748,1176.431152,1510.93457,106.019127,54.545494,0.60362,0.051837,1
94,0.966973,1.081868,9.11399,10.105315,0.015836,0.01181,0.136569,0.059691,3816.367676,805.47168,7315.959473,1548.5271,1266.505005,1711.113037,124.957718,41.1418,0.781182,0.072789,1
25,1.233458,0.774249,19.63987,12.047779,0.013369,0.011577,0.113625,0.064162,3341.240479,1458.749023,6424.000977,2806.764404,927.33429,1252.550415,113.600739,57.027855,0.51977,0.110758,1
98,0.38395,0.443541,4.287737,6.0505,0.016788,0.013694,0.121779,0.059726,3816.947998,788.594116,7379.335938,1528.418457,1456.977539,2186.543945,127.398964,42.472427,0.818162,0.078003,1
124,0.644983,0.710329,6.610588,5.334085,0.013588,0.011996,0.12059,0.054569,3827.253174,702.044067,7459.879395,1367.734863,1165.648926,1824.087769,128.287949,39.675282,0.873245,0.032148,1
96,1.096569,2.346901,10.023986,12.486586,0.014215,0.011335,0.133594,0.07541,3761.007812,799.580688,7342.188477,1539.714478,1073.369141,1342.449219,126.96653,40.178631,0.784431,0.082959,1
25,0.241704,0.269574,3.818958,6.593553,0.016799,0.013437,0.103,0.070791,3345.392578,1460.696167,6443,2815.759033,1520.837158,2228.691895,137.023346,66.894226,0.744817,0.056694,1
25,5.610655,7.427232,28.676804,22.040646,0.014368,0.010903,0.095875,0.063438,3329.342285,1454.376831,6478,2831.115967,980.447937,1072.550415,104.205536,53.051704,0.621503,0.054005,1
178,1.53066,1.284294,7.967835,9.972426,0.01555,0.008812,0.135376,0.070515,3808.144775,649.94812,7536.376465,1152.935425,781.266479,1059.340942,118.27317,40.989353,0.769237,0.064972,1
231,0.645902,0.505324,3.520732,2.876056,0.017565,0.011336,0.116653,0.058693,3905.075928,522.033936,7576.190918,1017.314819,1445.834717,1679.138672,127.2668,35.263611,0.764463,0.103758,1
316,0.662898,0.380758,3.037666,1.354918,0.014835,0.012408,0.13389,0.088019,3806.770996,657.246765,7593.272949,883.309021,1201.346436,1643.34375,122.656693,35.764927,0.732854,0.124992,1
426,0.365963,0.265365,2.25225,0.766455,0.01735,0.012066,0.10567,0.05366,3883.493164,498.400269,7676.471191,760.077087,1413.470581,1765.889526,130.209549,38.408051,0.809906,0.113162,1
81,0.464913,0.413573,5.809154,6.207025,0.016938,0.013381,0.105517,0.070572,3759.900635,861.208374,7352.470215,1682.525757,1605.592285,2115.488525,148.389542,47.917099,0.864373,0.041852,1
36,0.606021,0.308867,6.804393,5.09158,0.007639,0.009567,0.09158,0.058335,3440.597656,1221.910034,6912.501953,2445.99585,506.594757,1024.938354,100.390305,42.547337,0.737227,0.0612,1
106,2.492218,1.929087,10.494127,5.313521,0.017188,0.01202,0.116185,0.056314,3811.478027,760.149719,7385.846191,1471.511108,1488.164185,1797.126831,127.324112,39.481579,0.575543,0.077076,1
79,3.040866,1.009591,11.144147,4.300633,0.015948,0.011546,0.112777,0.072169,3748.92749,872.150513,7317.723633,1697.988281,1274.90979,1540.589844,114.880028,39.27235,0.541701,0.085176,1
83,1.199399,0.448458,8.551238,2.327919,0.017069,0.011673,0.119352,0.069824,3767.156006,851.572632,7314.459473,1653.765503,1456.62915,1794.220581,126.246788,40.810005,0.695159,0.078145,1
275,0.446038,0.421102,2.949386,2.272703,0.013397,0.010777,0.125102,0.067853,3713.068604,716.534851,7597.909668,936.09967,874.471924,1235.238037,121.61171,39.576115,0.761945,0.15034,1
72,1.17885,1.809365,4.880915,6.03002,0.014152,0.011755,0.100998,0.058052,3702.973145,909.258667,7303.126953,1776.458496,1214.038208,1857.792725,142.938019,50.160461,0.462151,0.194811,1
192,0.214588,1.052527,1.989955,4.418867,0.013625,0.010737,0.118359,0.054681,3848.933105,575.485229,7519.270508,1107.064331,1134.867554,1737.321167,145.83934,44.776531,0.933458,0.032327,1
229,0.440101,0.504038,3.20457,3.886928,0.01512,0.013163,0.11179,0.077877,3829.596924,545.46051,7606.879395,1033.109131,1208.897461,1648.708984,122.402214,37.124893,0.782946,0.118574,1
198,0.302494,0.225169,3.882381,3.085196,0.013697,0.012352,0.113557,0.074496,3785.882324,592.479553,7546.970703,1103.274048,1232.759277,1906.757202,134.640915,46.155231,0.846165,0.070351,1
28,3.916491,1.884305,21.452509,9.467677,0.014336,0.013809,0.105692,0.069036,3250.330566,1379.544067,6548.216797,2676.450684,1619.033813,2252.478027,135.570969,66.943634,0.330641,0.088572,1
81,5.969422,3.36126,15.474323,5.616609,0.013873,0.011111,0.106906,0.067324,3646.766113,895.060303,7308.644043,1676.245728,1117.213745,1424.18042,147.596542,53.458679,0.339644,0.066863,1
25,2.925634,1.77126,28.341961,18.766644,0.011176,0.013635,0.085625,0.068285,3180.212891,1411.565063,6524.000977,2848.740234,1029.520142,1838.41748,126.153275,69.353401,0.61296,0.05221,1
82,2.263178,1.540145,13.278275,8.776654,0.010101,0.009526,0.133803,0.066624,3760.837158,853.759216,7319.510742,1663.604248,536.840637,1017.200867,113.091644,41.695881,0.743036,0.050388,1
298,0.310097,0.19627,2.335031,2.178582,0.012445,0.010118,0.136011,0.059716,3878.476074,474.702728,7573.912109,896.320435,814.963806,1418.997314,126.011864,43.944344,0.811422,0.108398,1
181,7.640611,3.450559,23.513971,6.394186,0.015456,0.011387,0.132148,0.072416,3836.008057,606.812012,7504.003906,1141.793091,1107.844482,1344.478516,141.341003,45.111557,0.325469,0.046104,1
68,6.139669,2.185787,17.20612,5.646154,0.011325,0.007933,0.167233,0.064662,3762.363037,941.05719,7137.500977,1789.016235,479.42572,936.591248,117.326775,44.342621,0.271479,0.062485,1
68,0.550279,0.563006,4.192033,4.934626,0.013978,0.009123,0.125735,0.058528,3752.81958,939.345886,7238.602539,1813.74353,795.07373,1025.952026,101.621628,34.669048,0.602777,0.258362,1
59,0.417569,0.797911,4.532235,8.464516,0.011537,0.009872,0.125318,0.057489,3692.222168,997.674133,7183.475586,1940.689209,694.958496,1031.897583,109.198761,41.847122,0.813002,0.08971,1
62,0.630726,0.189919,2.51718,1.73919,0.012606,0.009759,0.120665,0.052002,3716.631104,977.630371,7222.57959,1899.673584,733.064148,951.813599,104.102425,41.830273,0.445673,0.395804,1
67,2.834617,1.326228,8.501358,5.662028,0.012054,0.009908,0.133302,0.057327,3736.790039,943.087341,7224.251953,1824.303711,619.674927,945.284424,99.342995,37.932148,0.450361,0.086486,1
97,0.778429,0.163991,3.00003,1.148083,0.009872,0.009843,0.135019,0.057255,3711.067871,855.627747,7316.23877,1526.427979,642.470337,1132.010742,124.598061,50.050877,0.499556,0.229995,1
167,1.453448,0.703464,5.70724,2.777596,0.015273,0.011271,0.143638,0.061456,3872.186279,611.549316,7423.054688,1173.366455,1227.915894,1541.201294,147.191528,39.56031,0.567164,0.144563,1
110,0.381739,0.564054,3.81446,7.622309,0.013486,0.011642,0.120483,0.070482,3714.649902,780.063232,7408.408203,1447.766724,1063.131714,1356.328979,149.761459,47.683617,0.738961,0.198541,1
52,0.48043,0.805191,3.602397,5.534063,0.013621,0.00873,0.107212,0.077506,3604.383301,1075.206787,7085.098145,2055.268799,1059.317261,1155.673828,143.831604,56.281986,0.738928,0.13893,1
62,0.832147,1.078238,3.445825,4.877887,0.012342,0.011807,0.115726,0.083399,3602.749756,976.861145,7171.371094,1893.686768,1036.640381,1777.192993,142.546661,54.873482,0.573694,0.255165,1
51,0.924914,1.454785,3.388797,5.53934,0.012795,0.011487,0.10386,0.067303,3540.760498,1073.248047,7095.098633,2075.033691,1002.591431,1334.317871,141.879333,58.121544,0.509878,0.223105,1
69,4.198797,1.704116,14.381196,5.432486,0.01485,0.010032,0.11721,0.081092,3725.29541,931.778259,7234.058105,1806.731079,1109.833374,1216.311279,148.921982,53.046288,0.45613,0.085811,1
82,6.179917,2.35707,19.966209,8.226076,0.013257,0.012942,0.124733,0.07576,3649.034424,878.105957,7289.331055,1660.184814,1221.80957,1733.969727,153.301544,53.751419,0.391268,0.071702,1
107,0.184069,0.159286,2.807338,4.139234,0.017445,0.013005,0.110864,0.071961,3745.03125,787.495667,7453.037109,1475.967529,1619.147095,1878.107056,124.145546,42.795994,0.87308,0.054201,1
111,7.778885,3.135171,24.340851,6.445649,0.015139,0.011859,0.121256,0.089761,3784.586426,749.893066,7400.223633,1450.462524,1457.571655,2075.319824,136.816208,50.726742,0.251507,0.064628,1
168,0.267778,0.336966,2.163737,4.068905,0.013916,0.011347,0.120871,0.077067,3728.92041,693.920166,7474.998047,1188.129639,1124.202271,1497.744995,150.697906,47.394604,0.78671,0.175508,1
128,0.528323,0.295171,2.728655,1.554049,0.015776,0.013113,0.114624,0.094092,3782.761719,721.301575,7442.382324,1365.060669,1447.906738,2151.264404,143.479141,48.128048,0.751977,0.109175,1
570,0.147149,0.524532,1.596768,3.79782,0.013406,0.012173,0.111486,0.06405,3756.244629,589.520081,7664.073242,666.65509,1139.229736,1912.59375,139.629364,42.072342,0.922152,0.055636,1
707,0.382688,0.289748,2.005008,1.615231,0.01531,0.011293,0.121358,0.072172,3908.050293,329.628754,7668.566406,605.415283,1274.788208,1735.927002,126.237907,34.370655,0.830792,0.081662,1
94,0.704277,1.378347,9.599158,20.930195,0.015099,0.010312,0.121809,0.062118,3786.492676,801.560791,7374.996094,1562.029663,1101.233887,1371.300293,131.281143,47.325367,0.7906,0.076173,1
312,0.610455,0.403714,2.980236,1.183999,0.01536,0.009759,0.113211,0.047305,3884.365234,454.070282,7622.837891,880.182312,1105.409424,1519.478882,139.446503,44.726101,0.793436,0.085336,1
126,0.409659,0.688839,3.179932,3.219185,0.014751,0.009896,0.122297,0.054492,3817.141602,698.481934,7423.609375,1354.360718,1106.173584,1415.924072,138.79689,45.319225,0.832398,0.078477,1
160,1.592757,0.464674,5.418316,1.039802,0.01327,0.009704,0.111543,0.047688,3851.44873,621.717041,7538.595703,1211.965088,786.476135,1304.238892,122.087196,41.031113,0.671747,0.098232,1
227,0.718548,0.288312,3.435844,3.310241,0.016765,0.009938,0.104722,0.045567,3914.189453,525.971252,7594.820312,1026.536743,1153.768311,1423.818481,123.219398,36.366386,0.752458,0.103671,1
333,0.519242,1.136477,4.6709,11.176305,0.01754,0.01178,0.105828,0.044929,3932.879883,436.275696,7643.620605,853.106873,1434.817505,1763.888672,135.302185,37.919373,0.796441,0.116498,1
57,0.067053,0.028268,0.911779,0.260525,0.014247,0.011493,0.094901,0.044845,3697.282715,1016.813049,7199.999023,1981.471558,976.868591,1474.174805,122.780525,51.291611,0.869912,0.053847,1
533,0.621985,0.799134,2.926154,3.11763,0.014819,0.010424,0.121136,0.051815,3818.425781,599.528381,7640.94043,682.635742,1072.848267,1506.431763,134.2509,42.420883,0.75401,0.128698,1
1014,0.4988,0.859516,3.540646,3.988427,0.015581,0.010348,0.124051,0.05366,3924.371582,267.667206,7648.083008,511.881653,1198.371948,1604.699463,139.830444,40.20113,0.843255,0.074981,1
94,0.576711,0.131996,2.681138,0.778913,0.014779,0.011614,0.135572,0.057896,3788.443604,803.993286,7299.202637,1548.509766,1211.58313,1560.181885,123.868462,39.849216,0.61857,0.132117,1
95,0.366701,0.632389,3.376012,3.383461,0.017402,0.012267,0.123849,0.057815,3810.100098,801.117554,7355.790527,1549.684448,1905.662109,2430.55542,121.714798,37.156837,0.814737,0.109563,1
53,2.185621,4.029572,16.703415,31.34351,0.014665,0.01394,0.112382,0.04966,3635.510742,1043.837158,7110.377441,2035.447998,1861.270142,2659.702393,120.356178,44.760143,0.692025,0.068623,1
113,0.509365,0.142431,2.532244,1.908349,0.012109,0.011662,0.116399,0.060076,3783.928467,732.969116,7410.84082,1431.504517,969.26355,1541.929932,122.931786,45.126133,0.567728,0.321101,1
216,0.912241,0.544351,3.406285,1.18338,0.017262,0.012598,0.125,0.051505,3878.452148,542.705261,7531.828125,1047.827026,1740.736206,2130.253418,124.325508,34.976231,0.762072,0.073479,1
372,0.262002,0.402533,1.577145,1.937674,0.014648,0.012395,0.121698,0.052562,3882.680908,440.866852,7613.843262,811.088989,1331.438477,2068.410156,127.004013,38.601974,0.891307,0.054308,1
76,0.625758,0.186331,3.854825,4.225204,0.016557,0.012507,0.12537,0.068814,3779.709229,891.542114,7292.763672,1725.290161,1324.639038,1920.457764,122.442551,44.035732,0.593742,0.144452,1
99,0.246627,0.216402,2.752735,2.692148,0.016659,0.012089,0.112689,0.053636,3816.549072,784.24762,7403.284668,1524.092773,1284.016235,1713.439697,121.880493,35.967251,0.810161,0.110064,1
97,0.526218,0.12519,3.510201,2.349726,0.003383,0.008034,0.071134,0.04255,2402.591064,1167.716431,7500.257812,1561.112915,199.123581,620.927429,99.151146,39.379227,0.712549,0.090106,1
102,0.180637,0.132546,2.724336,2.899795,0.01215,0.011192,0.123376,0.067291,3776.563477,770.871399,7362.255371,1499.934326,943.14032,1473.887573,119.418297,39.622566,0.844594,0.08028,1
97,0.159968,0.094668,2.382705,2.22983,0.014737,0.013822,0.108409,0.053989,3755.009766,787.996643,7406.69873,1543.477661,1461.783203,2444.415039,120.630424,40.931469,0.839687,0.098402,1
101,0.523268,0.136957,3.3706,2.538577,0.015252,0.012797,0.11479,0.057741,3778.893311,776.146362,7367.078125,1506.822021,1457.275513,2134.859863,124.726685,40.976376,0.663257,0.120414,1
99,0.184134,0.139393,2.444366,2.596991,0.013206,0.011561,0.140404,0.07041,3758.656738,784.078003,7295.45752,1512.999878,1178.303101,1620.005493,127.407272,42.170784,0.826734,0.105907,1
97,0.493672,0.11135,3.318195,2.324601,0.015454,0.011516,0.125161,0.063954,3787.866699,793.281067,7327.83252,1532.28186,1415.756592,1811.122192,121.3675,39.210953,0.722472,0.085578,1
38,0.544167,0.567453,6.560241,4.12901,0.018433,0.011517,0.099671,0.054164,3570.747559,1225.413086,6870.394531,2360.407471,1607.143921,1617.499023,118.424652,50.691601,0.725522,0.099292,1
178,1.096858,2.6666,7.107747,18.535358,0.015951,0.012701,0.11638,0.054401,3850.33667,595.647888,7498.174316,1150.186035,1502.480835,2161.659668,129.661026,40.768459,0.75399,0.080653,1
50,0.522785,0.340232,2.567795,1.411761,0.007286,0.009885,0.108813,0.058883,3538.30835,1053.358887,7119.5,2104.790283,548.282043,1488.75769,108.268402,49.307251,0.582407,0.224393,1
281,0.856921,0.521601,3.322391,1.192925,0.01584,0.011921,0.122131,0.059319,3887.695068,481.047241,7560.14209,927.646912,1495.848877,2137.049561,127.386787,37.593925,0.764635,0.080567,1
28,0.167761,0.093654,1.782577,1.566173,0.011047,0.011145,0.096429,0.064843,3347.820801,1373.049194,6617.858887,2705.342285,862.029724,1204.671143,97.894829,49.914722,0.713859,0.130645,1
298,0.308879,0.446938,1.594824,1.480698,0.015874,0.013791,0.110141,0.059848,3874.082764,474.864227,7634.902344,903.116333,1367.205688,2147.986572,122.998276,37.986008,0.877389,0.056979,1
1696,0.442389,0.23238,2.259214,0.569142,0.01557,0.010721,0.124606,0.05566,3909.230957,347.471405,7667.967285,410.536285,1202.855347,1669.147949,142.442688,41.632427,0.786872,0.12042,1
921,0.240876,0.30615,1.454817,0.892917,0.014864,0.010727,0.126462,0.061117,3915.890137,288.750824,7635.887695,537.098999,1221.226074,1738.104126,136.933075,39.264717,0.893267,0.054786,1
404,0.522007,0.268118,2.788979,1.348489,0.013378,0.011229,0.121891,0.060952,3884.249512,405.872101,7599.942871,788.995361,1080.078125,1658.047363,123.960686,40.977844,0.750709,0.141952,1
37,0.857788,0.400564,5.579842,2.468009,0.014023,0.011537,0.098902,0.05477,3527.183594,1230.134521,6869.595215,2396.827637,1246.359253,1600.225342,112.406677,48.981159,0.666309,0.110935,1
436,0.485813,0.280264,2.701852,1.267472,0.013396,0.010255,0.131687,0.069309,3888.113525,391.572723,7604.53418,758.175964,961.252441,1481.172241,133.8452,44.401501,0.777356,0.120117,1
1015,0.450261,0.337904,2.106188,0.912671,0.013454,0.011045,0.143104,0.088134,3897.131592,299.425934,7620.25,536.550537,1019.255005,1528.108032,136.690002,36.090988,0.826292,0.076344,1
457,1.446288,1.2968,6.694407,4.633923,0.011936,0.010824,0.151121,0.089293,3848.438965,444.402069,7574.777832,748.927124,849.740112,1316.942505,137.040421,33.905758,0.582687,0.156804,1
58,0.742769,0.812669,6.548814,12.146688,0.010792,0.010467,0.128664,0.081461,3607.985596,1007.241089,7153.448242,1954.667114,755.720276,1094.508423,131.314346,47.169964,0.68699,0.116394,1
39,0.358888,0.179183,2.207158,1.448997,0.011593,0.01,0.135016,0.092428,3539.445312,1201.500854,6842.309082,2323.845703,703.079041,918.170349,129.919098,51.147961,0.707873,0.110894,1
25,1.009421,1.422086,16.038725,23.737862,0.004421,0.006437,0.163625,0.113514,3169.746826,1408.278198,6366.000488,2787.336426,248.876251,622.321655,116.274971,59.677818,0.620065,0.117275,1
75,1.7095,1.535751,11.703794,10.486359,0.009568,0.009912,0.160333,0.121741,3678.189697,889.613525,7190.999023,1733.310791,617.746765,995.869385,137.01825,48.117138,0.509775,0.166427,1
63,0.895757,0.636312,7.020993,8.692183,0.01182,0.0102,0.15496,0.100026,3685.482422,973.500122,7107.936523,1866.627808,732.426697,1119.77771,131.045853,48.489445,0.525828,0.184888,1
666,0.57706,0.617702,1.980737,1.233514,0.012606,0.010176,0.157146,0.092719,3890.378662,359.54657,7569.295898,638.136841,842.884766,1164.316772,137.295319,32.673389,0.846649,0.067475,1
455,0.691114,0.466634,2.723518,1.27789,0.012021,0.010503,0.143675,0.068552,3908.725586,418.4646,7597.720215,811.466248,859.408875,1437.157715,132.098038,36.159863,0.814394,0.066174,-1
132,3.353889,1.522097,8.406621,3.292363,0.012789,0.009511,0.141122,0.077744,3845.806885,684.002014,7405.680664,1323.994629,870.418274,1235.618652,135.545166,37.536976,0.579079,0.082013,-1
101,4.001309,1.390159,12.16583,3.423203,0.011549,0.009018,0.137655,0.071352,3800.065674,776.103638,7360.396484,1503.022095,687.046875,919.870178,132.923996,41.391285,0.540022,0.075733,-1
66,1.638795,1.094221,5.247995,2.29939,0.013702,0.010495,0.126989,0.056566,3730.618652,949.943359,7210.983398,1836.182739,1035.604004,1484.226196,138.273102,44.081665,0.553034,0.099884,-1
105,0.592286,0.401464,2.853703,1.138065,0.012323,0.010933,0.145446,0.071951,3807.092773,761.652771,7359.522461,1472.739746,959.624023,1405.342896,135.429184,41.334129,0.666511,0.14696,-1
84,0.147248,0.093354,2.324438,1.65936,0.010484,0.010165,0.159152,0.070799,3758.065918,844.175659,7287.204102,1636.123901,765.442627,1190.773926,129.10881,44.4408,0.849033,0.078423,-1
91,1.5309,0.88466,4.489781,1.574359,0.012006,0.010102,0.130529,0.063068,3779.522217,814.690369,7337.088867,1580.377808,915.034729,1672.046753,128.705627,43.008492,0.612386,0.084554,-1
94,1.229181,0.731065,5.197201,2.219395,0.010804,0.008877,0.134707,0.062994,3788.45166,802.126526,7338.033691,1554.917725,689.364441,1105.13501,131.458801,41.992573,0.607855,0.080333,-1
134,1.878849,1.232514,6.477727,2.898273,0.012699,0.010208,0.125303,0.057991,3838.339355,678.187561,7454.105469,1318.009399,941.250244,1572.589478,130.863205,36.492699,0.558619,0.092645,-1
88,0.717501,0.492802,3.742049,1.440197,0.011797,0.010077,0.144496,0.090657,3773.013916,826.723083,7300.854004,1604.030518,914.890747,1523.517456,135.283112,45.239197,0.605886,0.176241,-1
96,1.636528,0.559174,6.465801,1.72781,0.009665,0.009601,0.141764,0.077018,3766.712646,791.37384,7346.612793,1542.243774,691.23877,1265.572876,133.92717,43.109768,0.612,0.082867,-1
70,2.150061,1.308915,6.92892,3.012196,0.012321,0.010205,0.132991,0.071636,3728.36499,922.314453,7212.499023,1783.526855,889.264343,1355.161865,138.823959,50.653618,0.542529,0.080692,-1
100,2.386354,1.252593,5.113161,1.599643,0.010308,0.010376,0.141,0.075456,3773.138916,776.373474,7365.254395,1514.967041,845.418518,1583.69104,126.46447,47.095314,0.612237,0.056906,-1
66,1.321211,0.599248,4.864033,1.473713,0.012877,0.010768,0.132197,0.066481,3726.138672,949.029907,7209.091797,1837.578003,1010.764648,1390.905396,133.978516,49.006649,0.675594,0.060385,-1
481,0.352083,0.330545,2.125872,2.628902,0.012385,0.010631,0.132777,0.068824,3910.677979,369.919006,7627.134277,717.70166,961.793701,1549.312134,130.348267,35.570988,0.843795,0.081563,-1
451,0.46639,0.241094,2.453898,0.633408,0.016061,0.011338,0.120136,0.053855,3938.79834,377.664368,7632.702637,738.268127,1288.644287,1740.452759,134.393768,40.383545,0.814844,0.076769,-1
273,1.522225,0.990147,4.014472,3.14511,0.011247,0.010057,0.155678,0.109249,3892.963135,480.473724,7534.435547,975.753845,726.539917,1299.731323,121.720894,38.849117,0.710776,0.093477,-1
142,0.804899,0.516318,3.414875,2.040423,0.01225,0.009601,0.20647,0.108707,3859.753174,660.852356,7314.962402,1285.644531,760.576477,1149.098755,125.866882,39.318859,0.7773,0.076065,-1
148,1.753391,0.897152,5.889553,3.867151,0.01305,0.010256,0.200042,0.09593,3842.838135,649.267334,7340.374512,1253.400757,891.04126,1154.760498,117.490517,37.970329,0.643483,0.118498,-1
257,2.507054,1.452755,7.008818,3.680048,0.012122,0.010429,0.184594,0.109199,3853,507.895447,7461.773926,982.721558,769.700317,1176.266846,120.400955,39.035843,0.603628,0.090764,-1
319,4.244528,2.869464,13.539192,7.311719,0.01133,0.010128,0.1683,0.100882,3842.275879,468.615997,7517.948242,890.168823,735.781616,1132.140503,123.312584,38.772179,0.588493,0.056454,-1
33,3.850212,1.545854,14.183809,10.485379,0.012462,0.010136,0.1625,0.102836,3460.189453,1293.89856,6643.939453,2479.484863,807.05957,1040.964355,114.252968,52.145687,0.48695,0.053697,-1
1103,0.728359,1.061297,3.683015,3.707325,0.012861,0.010517,0.174899,0.106213,3908.394043,283.363129,7554.718262,567.790588,884.257263,1280.397339,122.911156,35.29916,0.740667,0.146024,-1
38,0.545162,0.413761,4.913929,6.618767,0.00338,0.001415,0.061266,0.031382,3482.106445,1195.335205,7040.790527,2415.393799,24.753679,16.751211,86.364891,44.645931,0.608734,0.145532,-1
720,0.652189,0.444022,2.581269,1.037064,0.011137,0.010461,0.149774,0.081348,3914.266357,308.484009,7621.246582,595.31781,815.622131,1423.796021,138.059433,36.860775,0.80835,0.069333,-1
543,0.288016,0.129459,2.071069,0.750746,0.013354,0.010147,0.127596,0.06049,3931.755371,347.276428,7637.708008,676.434998,919.004639,1344.68811,121.526794,36.413654,0.819465,0.125888,-1
212,0.462312,0.249101,2.407722,1.113137,0.015555,0.010711,0.121005,0.056046,3904.228027,544.205261,7560.61084,1058.788208,1117.460083,1511.701904,117.7342,35.214466,0.769123,0.12048,-1
